"HolderAddress","Balance","PendingBalanceUpdate"
"0xf40c974406d2566f6a77e70eb581c50c8c2a5053","2,142.44528","No"
"0x60a3b0e05778b8c00599800bf9051d32f4afffd6","2,123.912604","No"
"0xe5bd6772dd32fcb6461ab43df4de03d5fffb0b00","2,112.680555181011090507","No"
"0x352e486a70c4b5b28930e34592b8b5022b1a8519","2,093","No"
"0xd0c4bf606003158f6b88344f63d3a47156b9f4fb","2,087.25779","No"
"0x6780b12e0102336f4e940ffdb933467f2c2cf401","2,075.944","No"
"0xf17774f6d291962f57913984b4967bcea3184515","2,059.8877545","No"
"0xf6522b634ed1fbbc12f6a296578008355cf60c9b","2,050.12314079","No"
"0x8e3b19a7aa5d7267c8b864698c2d4b62a7202206","2,025.56612","No"
"0x8ac3ff455d40380b52c9be97b73139a4f86b9a42","2,019.53217817","No"
"0x1b483eefe865bb2b2e9cad565d9be652f8f5a085","2,000.79","No"
"0xf8ce83a94c629aa36d10b9cdeba05afcf87af6d6","2,000.527032","No"
"0xff85f5ee71a6bf55eb018567edc147b76a9a90cb","1,990.48079","No"
"0x56502d4d33deee7f613b335b6f4654debc484e16","1,990.03362989","No"
"0xb1d4ac98e1e9093f1c86bcded9898580e50a8779","1,990","No"
"0x1534656eeba9337cb3e9189a7407a35b432d02af","1,960.98020801","No"
"0xf055e4b73d80757ff3ab945e71a2a83592bb47bc","1,903.671695540699976969","No"
"0x0d0707963952f2fba59dd06f2b425ace40b492fe","1,881.99511034","No"
"0xb978124ade3a21a414952e0135836b3fdb32909b","1,880.007586320868757044","No"
"0x9d317fa177416e7fdc547f0f32082d61b645cc67","1,789.95046264","No"
"0x17b155fea9fdd0292d27fb5694971323c9823922","1,716.55","No"
"0x0a742cf40d3f58d2c217ba9ef34e0a4505c4ecc6","1,692.1611505","No"
"0x668765f96418ad2fa1e2e1c5fd9aa0acc1a90145","1,682.64001","No"
"0x6985884c4392d348587b19cb9eaaf157f13271cd","1,656.169457","No"
"0xf67058f5eb065a602c2d8ca855dce800385736df","1,637.89466927","No"
"0xb0b1177e8b32bfb9744c50f1350c6a614cc1aa77","1,609.929507777665355178","No"
"0xc1167489eae8022aa62513674205df0d0a293b45","1,600.32002789","No"
"0xed589ffbb50fd0ae479b62a11a26418bc9903b04","1,565.61678","No"
"0x787d03b643b3752bb3f979af1c0ca2b39c7ace55","1,558.377219","No"
"0xbfae04b994399715efa2bd4eaace8d2ce3fbfaee","1,537.395122","No"
"0xc62ccd80277e55ba48d6fb82226878ab92b545cd","1,535.310919740549977943","No"
"0x961cbf2f7754c2c281b56963f1e1598b08e68f68","1,522.899241199542728419","No"
"0x05003bac93977fa3f31e21c75832349131ce344d","1,515.1871635","No"
"0xf566e1795749d212809c45fadea3a374875f7b8f","1,505.32571","No"
"0x06ddc8aff228bc60c6728cb88dc7621d00056b26","1,504.1670365","No"
"0x7afaa68bdf01040aa11e8c9cf4d24657d414e3bc","1,502.18611","No"
"0x24e60cadedbaf16975c43c1fec3a2bb4b4294f86","1,501.80656","No"
"0xff1857c95a65f63aa8bee0ce0b68d211819ffd94","1,500.99375116","No"
"0x97f3726393c6d2634aff605d94c186d26949dd35","1,499.54","No"
"0x4c0f75ac1db1d8742c71ec3d8de55425905227e5","1,499.27534132","No"
"0xb81765a9c8c2b91007a9b3f431c880cfb9b997ce","1,491.1841132","No"
"0xa8d725f600348938ef753ab104127f1cf8afb8c4","1,489.931821848585136116","No"
"0xf7987c0f84801a8797e75fc2ca866d6d957b6a08","1,469.1351","No"
"0x58e96dccbcc83667e0e0e2183cb5b19635d1c2a3","1,458.290014818818030055","No"
"0x4cc2e4c827055ab5b56740e243d3d23bbbe89918","1,455.40683337","No"
"0x7494e8c1c29030dd9ba92c779e742f87faf0b4a1","1,446.89344106","No"
"0x14075819b0292e88587d95a1f28fb91e5931e299","1,441.22691957","No"
"0x7ff8bbf9c8ab106db589e7863fb100525f61cce5","1,440.9697704819277","No"
"0x180bb5c6a1a211afb29aab55cd9bc7ad9f267686","1,424.41000406","No"
"0xe38e2e605da18b845b64f323ac86d1a259cd677f","1,374.22705","No"
"0xc89bf19cebe2a5299dc1b76acf118602d4374d86","1,370.87890303","No"
"0x093160f856ccc52ebef3d6b126d35b2283be9579","1,337.44828541","No"
"0x98a6bd00f99d1c74f06b2b0b7f713683581a1176","1,318.61438291","No"
"0x5341a1e3ae2ba11b3684d81dea55f5c4d41e61e9","1,303.16902","No"
"0x04f38a8a8e16feaa34b1e0a6b6d100dcb421751d","1,300.04646723","No"
"0x374378a05ceb0159f5a149d2d5a89f7662363358","1,300","No"
"0xf2e732f865136d5fbb6b4bf0aeea41f6e6787d85","1,275.10563592","No"
"0xd1edb766ce8e3f93a57d49de331e1432a12b35a0","1,272.55157026","No"
"0x174b6ec31a1e775adfc55e29035979100856b8f5","1,265.0000112","No"
"0x8de716e20da4110ac55303d7866794eed4aaeb02","1,257.99184514","No"
"0x9edfb4a488fa7f10966a22e8da62d5c76d7ebcae","1,249.58131413","No"
"0x1c5c2cbec4b9ce647eee33e80c43bc3debdfaa53","1,242.550511526329371548","No"
"0x6b40081363fbc701bb0c5632f15dfb6d1a50270f","1,235.096147","No"
"0xa5b56876f47318429031fa3b28af929ccf0c9ac3","1,231.8133254","No"
"0xff074b14157f7512ad02b0d0b48903dccf50a074","1,226.33002411","No"
"0x5d2970bf6ba910dea1bb44d00cec60fafaaf842a","1,215.2","No"
"0xdb57c03d3246b70fa86065bc08ec5603cd1d9d76","1,193.618493","No"
"0x8cc6ec3faf2172f6bdf28022aaaec322ddc5794b","1,182.792592","No"
"0x0c7999f5a0693a8a37fd64d3b464d622341b6f48","1,181.13793","No"
"0xa89c99022c52df6bcd7e3dee7d032d6a1c252119","1,164.08533154","No"
"0xa924e9ccca9c20bff37362ff7e633da7cbf39c1d","1,159.300408","No"
"0x145a625965fd6ace636ceaebdbbd345c84337829","1,149.9759","No"
"0xe1d618839fd4fce28d6c7ff2fd4d5f5f72269dbf","1,134.78396","No"
"0x08d78aaba3b525b428fc20750402d199637f0d89","1,131.50907","No"
"0x3e384eb4f3fd6912891936f4b43d5cde72c4f45c","1,131.3522","No"
"0xfd05c38d9d6170613283e213442433e5b419978f","1,117.41021","No"
"0x9239df3e9996c776d539eb9f01a8ae8e7957b3c3","1,116.594369626708723399","No"
"0x69a8ae1ba22e4fdbc3cfda2848f2e88c2db55cf1","1,104.05794712","No"
"0xed232145b2e64b408ceb576e89d87de0cbec4fba","1,103.62513","No"
"0x84268661bb6141f9695de7e77167501d957e7307","1,103.442521658546326285","No"
"0x775712e9d159672be99a1b39a49e2ebd5ac35ec4","1,099.262372986865111965","No"
"0xdd239124d292fb7560b9c636207214d0b34bce60","1,088.353274973176124884","No"
"0xd9c8c2c4363b607446c604d43d30cad1b65cbad6","1,086.584166632169594004","No"
"0xe238c43744f15cb95e14439f9b7915e524de7b7c","1,065.38","No"
"0xed8307885d5b925538717edd60ac60588f0e82ef","1,056.494938","No"
"0x42e38596fbbc1e83a9ecd3d2b51e91ac9c345235","1,051.3695508","No"
"0x52aa36b1e92656b37007447aa7a1bf607a12b765","1,047.06116","No"
"0xd6cd96669ebcd1a2fc3540f6346a688b982f29e8","1,041.76683","No"
"0x9b5375154be8a32ed982b49eebf3ca6e2f0d3c3a","1,033.98205108","No"
"0x6fab62afa7afed04fd106c7d91a47d58b35d4f93","1,024.646905021199984599","No"
"0x3941db7a47b43e1dec0642226b0e097ddd0351cf","1,023.06021901","No"
"0x4e908e800ecff28fee1c8215585ea51250faf710","1,022.85633","No"
"0x05a4b6c67b24d25748c68bdd4b20f448cd39ea25","1,021.942576074529543009","No"
"0xd7ced2b8d78d293bb34c2453eff2873e9546770f","1,021.02761","No"
"0x46d3aad527d6146077058f559ca048ea33e49273","1,018.825446698282016198","No"
"0x35360bef95e0897ca94eef40a50edfed49ca3e93","1,015.43343","No"
"0xe6cda9b3f216b12d5c0810084d2d0ba3589cbc19","1,009.845233","No"
"0xc348ef7d3b2703eec0753fb322665c8cc2d74d28","1,005.33344","No"
"0x150f7c317375b6054b57862e05e9e4b0da608844","1,000.7864808","No"
"0x22a45eba63696097c8b89ede7899da6ad1972efb","1,000.46219","No"
"0x004b639bbaa7ad8696e50017b6b45872c64cf7c8","1,000.460787966018786682","No"
"0xf21d640c1a11252c8113bab0970a825b3daebe3b","1,000.45261576","No"
"0x81a11c8b7a9130743b7e43d31b9904beacf74c15","1,000.26","No"
"0x1fd51d56e50d8d605f03ec8dabf712abfc394ff0","1,000.000001","No"
"0xdddade18108ecc84a41b382eb66d5b28d1e97832","1,000","No"
"0xdd81a05998d5cce43ee53f504527617f378638bc","1,000","No"
"0x5c62d749c23286243fbcdcef176c4dfa4de737b2","997.54983005","No"
