"HolderAddress","Balance","PendingBalanceUpdate"
"0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec","321,801.13363389","No"
"0x55ab9e4758dd55f65824f0a8f37277d0a04154a9","320,000","No"
"0xfb37eb00cdca86379d469ccdc81563c0d5b5ed09","318,483.2447118","No"
"0x5836a0cc4c479913811e889b618f7fec50b60975","306,880.4662602","No"
"0x9642b23ed1e01df1092b92641051881a322f5d4e","305,884.549284997678747757","No"
"0x4d39bc1e5d062d2c98405b9511abb0ae966f1ced","303,667.920633","No"
"0xa1424e3db52fdb6c2d01d262207cf9639a08c94b","300,000","No"
"0x5179c2efb70b110d03a63ac259f80e1e2104ac7c","300,000","No"
"0x6fb5b4de0a78ca2f591bbca4d8764e3a8c7df5c7","299,504.34","No"
"0x11f46aaf91b83475c672f835802ba8224b98178f","297,581.058558","No"
"0xe8c15aad9d4cd3f59c9dfa18828b91a8b2c49596","295,965","No"
"0x56f5e09df98b49513df980d84b76bd3ec5a95b58","294,736.513869","No"
"0x3e40c18dc04f6718e97b3633c5328b4c975545bd","291,666.67","No"
"0x0c26318bf48fef6ca11026e208033947fd2806b4","278,672.8368564","No"
"0x173d5192d08fe83d4dbca7bb00e64117794e06f2","277,810.1","No"
"0x9036dd48f80c1015f63637bd76a44a0c22bbd042","275,555","No"
"0x282da9b6a564f4bde9ba7c51650b3ca562994d63","275,555","No"
"0x0529ea5885702715e83923c59746ae8734c553b7","272,539.26741218","No"
"0xa1718e1f5b285cb57880d31740bca7f9b361b40f","263,449.72884","No"
"0x6ebd2f5ac5715440094e56ce2295afadcc192f02","262,352.33475","No"
"0x2664aea52c2149d54ef380bd5ded71fa181707fe","260,846.413781","No"
"0x0b27a4506a0b473d0cc9c4d866f176bb26ac9610","252,172.5468","No"
"0xc0032acf6df15e299e2cc3d20bdde57eda1284de","251,922.93304427","No"
"0x07cc10e232478e4471e655668dbfaaad9b3daaf7","251,922","No"
"0x5da54e8fe08e77c252971a198ae93fd1ae0eaa9a","250,000","No"
"0xe6d173da243de41fa2c2029795f062ebff6789d2","249,865.173333333356521744","No"
"0x09093a0586f452720d574c4a242434717798313b","246,166.616441718046191616","No"
"0x0cc376fe0f99e22ba7d7257299ae24d8715429e0","239,198.8474292","No"
"0x355d8726e057fa3b02b14040a1e2d8bda88f0214","237,280","No"
"0x146b0edc9dffd5beaafe14cdf9aea21edfb92d8d","236,231.07","No"
"0xac8e88d550fd8488487f847697ce389569236458","233,333.36","No"
"0xb5549eb0cd0882609e7b0ae5a4bbd296e6645f1e","230,345.803000000000002564","No"
"0x9c5884317fde7d9e8f0be491c06034eb32895d4a","222,215.16","No"
"0xf187586275561f8ae8db94001a3088c8ac9195fe","221,267.000660880703110935","No"
"0x31e24d375494a1581f6f60a9223d0fec0c1d4c08","220,000","No"
"0x8325a046f03902b429ad67bb193fb8bb649eb39e","218,884.52","No"
"0xc2c3be09a0649e1f62bf7dbe4a357390ad72ba41","218,682.3856","No"
"0x6763d81492c9bc7985a51eafebe103447c4c3cff","211,916","No"
"0x89f7fa8b22b09dd00ed7e221ba2e90e14b8531cf","208,332.78","No"
"0x4cf83060fd777a823f64d4742732ad486d401700","206,189.045033620468961765","No"
"0xc656896ee246833a36045164e22be9c20a9cab98","201,388.92","No"
"0x1cdf7efd3c408e19877535d3f1d7a4b8f29cb9fe","200,022.82458","No"
"0x26f1053f1254e901abae5e0b0b9816e906719cb0","200,000","No"
"0x6bec6fb438b4c851c1ffc0db3925ffd5a143e997","200,000","No"
"0x64e34780351afeea2ed5a1f8e3cb6d16d0d943d1","199,991.02","No"
"0xb0a3a2b60e969afd26561429aa4c1444c57e4411","196,960.347423","No"
"0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43","195,759.4037231019553355","No"
"0x4fb312915b779b1339388e14b6d079741ca83128","195,586.7","No"
"0xedf9488246386fd24cb78cd295643acdc502cd1f","190,941.6888435","No"
"0xd03a136623a34cc475dcc412dcbe251c35bd874e","187,358.14536","No"
"0x5d7d42f593ef979704c631312ca7e8dfec7dbbf9","186,295.73166","No"
"0x7cfb711854dbf39a7d1e07ef5894ce98b76b94f4","185,182.22","No"
"0x3f6423536cbb459705ec1c9a798feda27b9d53a9","184,808.35248","No"
"0x528a6144347fd5c339bd0274c218d7c446a2c007","183,333.34","No"
"0x4413967d54c7f185c0d4ac670ce72c5ab6aa47c5","182,614.02138","No"
"0xf19764b6a6a61906ccb45464b2eb24c94acc2e66","182,598.13482","No"
"0x58f9b4f2866de84bdb9805112c1d79ebba90f4af","181,587.35244","No"
"0xbc3e56469879bf64ab19023a003a5d1112a42010","181,484.0898","No"
"0x2c6306952ac2d4c641cdbf1ed76e6af4b67108e5","178,280.96214","No"
"0x7d2100584f4339cacad8cc68e78c5e790ab306e1","176,585.87091222","No"
"0x3ceb14f64819d4aad9d9d68d964ce04a1259282e","172,655","No"
"0xe0dedcdb5b5ef2c82e4adc60aacc23486a518357","171,543.299593672263165789","No"
"0xaeee6e35eb33a464a82a51dbf52e85da137b6bcc","170,888.531345375222020287","No"
"0x85dcd76d4fbd3aa0c85c27b9441222c19a14134b","170,726.488397","No"
"0xb228b184846c1893559fb692bfe67c5960e4925a","169,719.16","No"
"0x5f1fa9e968ffb6b9ff7cc811db6bb38c2d6b76b4","169,219.66548","No"
"0x9f7df19b428d152c6889ede80df7e376c20fa82c","166,661.37","No"
"0xb1fe10de10bbf348b759157526d48a1f462a3102","166,661.37","No"
"0x3af9ef0d31108c3a6e791215d0d567a470d40560","162,711.84","No"
"0x3cf2910bc17c4432fbd62a10efb2af6c72fb8dd9","162,041.76547","No"
"0xab8b7b841adddf2f037ac6faeed2f8f186ca666f","158,323.3","No"
"0x30bfcffa71d08f3b3c15400c71f0e13fa197531e","157,901.54881573","No"
"0x2e4fc8a2bbab4ec08ecbf85fcf41241269d30b5a","157,616.17","No"
"0xede7aa9de183dbc9bcc60221904815ce819e48e3","156,652.29","No"
"0x0b2f362fe29fdd3e0bd4c39979268635aa20ba39","155,555.6","No"
"0xc803a66207ba9a417b1f344902b06461fe584bcf","152,500.79913988","No"
"0x0ff58871f9e93005f9d11b4cdf334a710dcf6bd6","148,647.715956666434782609","No"
"0xd8d4fab29b083b64ac9e83305de0349d52145824","148,012.127555400000000001","No"
"0x28b3b33b6b3eb7afeca412235782355d1e24b769","146,049.20406","No"
"0x3f7435562e7b38efe92ed2ec3d506827ca627f44","144,546.5384","No"
"0xa023f08c70a23abc7edfc5b6b5e171d78dfc947e","139,288.16801152100156146","No"
"0xd97107064b8c7520aae6c6e6ca75bb2aa73b670d","139,072.563888126342424729","No"
"0xd1bf0ce1f81464b49f5f62c94790c473a82cba9b","134,354.60493587507599714","No"
"0xccc025834c3f115ec0de2ced8abae18234d45792","131,994.591084139387443268","No"
"0x2c0f0322756e038b86ca4e14d3db056ea8175ac9","131,940.25125","No"
"0xf0c67c70326a454889d5869e2b3adacbb7b253f3","130,660.266666666664347827","No"
"0x7a55f90137b9a40ae2f2d99ee9a1f818b2cb7868","128,980.385346261","No"
"0x504ce9e51e508c85a161058c12e970a903d482fc","127,878.744759","No"
"0xbe4cddd477fec87c3300466c5e07397ef52b02ae","125,867","No"
"0x4809bda439a7924b99d330d19e60d2e399a716e0","123,140.70673275","No"
"0x72c6a75bc54e161f91f940b21a347c8833363485","122,499.475","No"
"0x46139c6b5cf640031647e2cc6e3df808c8f60d0d","120,959.628948085154983302","No"
"0xe73d7e52886d97757a9e35f4d8e304e715f95b70","120,361.4700754","No"
"0x93228d328c9c74c2bfe9f97638bbb5ef322f2bd5","119,518.130740416437442676","No"
"0x0b5e8e13666deca7bf18f62024f5ffbda637b5d9","119,089.70449459","No"
"0x9d1dfb8df520f3a022c984c09a13a9627772305a","118,990.19","No"
"0x98adef6f2ac8572ec48965509d69a8dd5e8bba9d","118,704.4024866","No"
"0x0a7be8d536dc3597e13e4d428a4c9d2fa1b303a6","118,052.37","No"
"0xe29cb81e5adb19b46b6fe94f336f3cd1a7210355","118,052.30375","No"
"0x9d7fb453cba6a4c600426ec3e3311ab1589927aa","118,051.541666913043478264","No"
"0x6fffe084f6413fa400bdb93b951e71e190d5d18a","117,015.808982716951639694","No"
"0x377b8ce04761754e8ac153b47805a9cf6b190873","116,516.082565480645466803","No"
"0xb1a7ca455ae964fb0a4883910bff224cc541b5f3","111,107.58375","No"
"0xe5942fb584be194d48560e6dce6e6082ac8a1047","111,107.58","No"
"0xa0362ec98a113c476419e7563014094d923d6dc8","109,900","No"
"0x4ed1b7424de5cd307717878a1cad9c0a2b2c9ba6","106,764.49","No"
"0x5e7aa9449d0829b626bc805abd19e88447fe18de","105,554.8256","No"
"0xb334a61a6209f14b5fa5f1684a4ed7621f66e1ef","103,423.670804418997628419","No"
"0xc456e33ddf99c48e26e31120f32eae470e040ebd","103,303.801277311736575012","No"
"0xcc282e2004428939ee5149a9e7872f0b4d5d5ec7","101,950.190946","No"
"0x6540f4a2f4c4fbac288fa738a249924a636020d0","101,755.06405434456903297","No"
"0xb637588b029be15b89fc415547d4b34c57194c23","101,349.253915448578326899","No"
"0xf37594875f33a004df690bcbb65ee432b0959d59","100,466.354130183327426899","No"
"0x699a2dab0a1fc2e4a8f7de0e55e6a57876507df9","100,100.5755775","No"
"0xdd5098af0f2eac90b2108b274b927f002308970d","100,100","No"
