"HolderAddress","Balance","PendingBalanceUpdate"
"0x2d6782ca48db714200c6a8e6dcbcb032a33efdbc","9,975.94","No"
"0xe83d6e1521a393c4818f64449a8c67942db64427","9,917.703670687693170889","No"
"0x40f465f1ba4c2aba91c0c896cb92bbe4c7e545df","9,889.441049345825594857","No"
"0xfa550778be74b56d92098773c6179fab89270060","9,801.11","No"
"0x3329d00e375fd5a1a329ef9fb8fe58fd1fcd3a5a","9,489.02","No"
"0x7cfb1543e6dec0dadd2435f23b97e08d682b6241","9,454.6787538656573","No"
"0xa8531a1d07817b0fda1378b1b678e2b34aa1516c","9,412.32","No"
"0x0bfb190ca86aa118a88cf3ae44df7c8dc1140b1d","9,346.738412577196869723","No"
"0x105ba85d9047daf3f9fe941d8188d4b9a6900388","9,325.52738105726907282","No"
"0x94533f75f2470499f3a8630f3c8bdd40ed82f41e","9,254.53383","No"
"0xaa7c42fbc45396d94ee2fbf7f37c4f05db3e3ce4","9,214.900525072294920865","No"
"0x8f01ca6ea8d29b80483e6ba659e2d45033520caf","9,210.54077","No"
"0xdb3ded7731c781224ec292e2163d9554c094fd7c","9,122.369602842030362866","No"
"0x3f213f0c1159eb51a46f6cb41ec47f84acdb6e53","9,115.68","No"
"0xf0ea5fe2ba95909a1961a63e2133eb84a2fbfef8","9,043.499585123720671343","No"
"0xab0d8735df0ddad269a13a652833e5069db2baa3","8,959.3749778","No"
"0x086f70319b5f5fe07c90749787733a31fccaefe7","8,921.027694049212010584","No"
"0x6f1f42fae013e83d2f3a94b40594dd03c737b1d7","8,696.991524655000008","No"
"0xfacd8ff899b7e794c2cd021cdcde8d7ef05e80a0","8,581.748763423438595852","No"
"0x44e6f4c5b38ee0af498de9ecd2c76765b9156c75","8,581.609522","No"
"0xba9fdc8c3d548f405a80d77e276b5ea8133fc503","8,578.41724061","No"
"0xdf84580a0ebe9c9d91f859a9d660fe9f149fedb8","8,566.748017234354924019","No"
"0x954c6deb9aca696a3204da342ddc54204c1e7134","8,532.67","No"
"0xe1d11db39ad16fb0c877059f81a99cf9d3ae07ad","8,472.609944","No"
"0x466ec15a7f9ffe99935ce042b39190d0179f252d","8,447.890623","No"
"0x02bd3c049503636bd690755d4ec67b027787950a","8,393.658280987438895104","No"
"0x169aca2bbe4562350b2321cf10a82fbad0ddbbc4","8,379.707415","No"
"0x44f32367bbfabd1ffc59bd3137d675ea4e1ee0c5","8,337.68724525","No"
"0x0fca969d5093eaf1e14abc9f02d42915d8bfb38d","8,286.560554682410927355","No"
"0x1b1058e289bad14abae14d50111f395e2095ebc4","8,266.532870105903575741","No"
"0x0b110b05cb14f834f4d0bbac3ca28bb3bb01a07d","8,221.93237804","No"
"0x66a5f530f7ece4e97dd1aba1074877bf8687ac79","8,180.4593699","No"
"0x8e3de69d88ead54a472133502121b0a66fdf54c4","8,159.965036","No"
"0x04c8913d05369539c671b646ad724b7c7ca4b6d7","8,143.77617518","No"
"0x8f5f2bf023e02e1355cf7f5786d2b36431a1b50d","8,101.85950232","No"
"0xe60525b7b97efe337e078b78b4309a3e406183b0","7,945.8779827","No"
"0x0b07f64abc342b68aec57c0936e4b6fd4452967e","7,876.583437352282","No"
"0x0a21c22dc3d9ea2fb4b0210754df12150f6ec532","7,725.153994939172273799","No"
"0xdf2dead77f108c4a14baf0861487441434ce0032","7,709.924724","No"
"0x64329373b1b81c35a925c152dc04787dcd2edb60","7,498.33269997","No"
"0x68f010af5903575f25c5adefe7a4c1b9956653d7","7,490.96344285","No"
"0x43c24ff1a1d1102e204d32dbedf3f1b985c8bc71","7,481.248088903219184304","No"
"0xd19de0a6cec98468771dd7f115e9b60b79cf83b9","7,440.0005292","No"
"0xd860ba97c54b4107a5ab0b5e76b39f8a78591519","7,405.942806","No"
"0xe99a95a224f624af9bbe179419b4592aaf531456","7,279.217762","No"
"0xa00c7ad38f5e34895a0b882a49e0ad56816c3717","7,270.607579","No"
"0x535216fca7225f09f82ed6f5557700bd8ec66a97","7,262.17","No"
"0xba0e9810bf81e34699fe86bce9343307cbf57281","7,162.993621","No"
"0xe9c3a922168beebff0eda57c7039227cf4392ca3","7,040.880562","No"
"0x65ad9349033737079ecac64e54ebfa3d7cf7ee8e","7,037.745","No"
"0x9bdf8f769f1f8fba87791b7e875c50ecad4fd557","7,000.4433288781202631","No"
"0xcb944dfa9791e8cb775ce596af0c1bb04c44cb77","7,000.037538993200492412","No"
"0x16503510c58da73486950b72a12ead3d1d8355dd","6,949.525579698330004707","No"
"0xa07a0c46463219c9837d1238c194711c0fcf4fe3","6,925.9","No"
"0x69d41342063f58e54d3259e7483da09f54ca6f7a","6,796.18","No"
"0x31d34afb5fcb580b187c2a09d3de13a3d59bc03c","6,748.103943869999945768","No"
"0x41060a1fc0989dd2c7f204eeddf18fd14dc9c47c","6,589.301936","No"
"0xbcd69ce8027b930c7712290f4f0c1e8864382123","6,538.585234135000006","No"
"0x19128699bb74d8117943b58bca0109dfd1e84f3f","6,500.05562415212828412","No"
"0xf1e7b58ccd200fcb9400ddbc30867c43b7dc9ee1","6,486.562877","No"
"0xf4f9fdcb3afaab078951d0afdcf6044e652975fe","6,428.00336","No"
"0xf21b72da8b92e44aaa0c8f358271c7ab4e994241","6,372.00088","No"
"0x431ce4945de23309add59a468d6ba957e6b89861","6,347.993922","No"
"0xa8acbb352f85b19d61ee164d7ab2a26e0aada73b","6,330.60540134","No"
"0x19dc02f440b377e1ec517cee4934a69c7c10e454","6,327.292079","No"
"0x8fc3c1ed1a4a3d03f1575300b6dfbaa491e92531","6,266.89435","No"
"0xa84780e70d4f96810ccf1ffd2e698156209aac4b","6,250.9854202","No"
"0xfa87f3ae8bf869d4f6138f47a5682dd9e4458ee3","6,226.907563340870774336","No"
